docname,from,to,pre,keyword,post,pattern
doc_12356,300,300,i Arbeiderpartiet og Senterpartiet er det viktig at,omstillingen,fra gummigranulat p<c3><a5> norske kunstgressbaner til mer b<c3><a6>rekraftige,omstilling*
doc_12357,187,187,dette tar eierskap og er l<c3><b8>sningsorientert i denne,omstillingen,Med et s<c3><a5> stort milj<c3><b8>problem er det likevel,omstilling*
doc_12358,131,131,synspunkt om at det er viktig at ikke,omstillingen,vi n<c3><a5> skal gjennom g<c3><a5>r p<c3><a5> bekostning av,omstilling*
doc_12358,195,195,stor tro p<c3><a5> vil bidra til den n<c3><b8>dvendige,omstillingen,vi skal gjennom I utgangspunktet er det disse,omstilling*
doc_12358,268,268,og nasjonale myndigheter skal st<c3><a5> sammen i en,omstilling,til mikroplastfrie fotballbaner noe jeg st<c3><b8>tter fullt ut,omstilling*
doc_12358,289,289,sin s<c3><b8>knad om <c3><b8>konomisk st<c3><b8>tte til en gr<c3><b8>nn,omstilling,av norske fotballbaner tatt initiativ og vist stor,omstilling*
doc_12362,36,36,sum skal ha tiltak som bidrar til den,omstillingen,vi alle <c3><b8>nsker oss Norge har allerede v<c3><a6>rt,omstilling*
doc_12362,168,168,skal s<c3><b8>rge for at vi f<c3><a5>r til denne,omstillingen,p<c3><a5> en god trygg og b<c3><a6>rekraftig m<c3><a5>te som,omstilling*
doc_12366,62,62,Sannheten er at vi st<c3><a5>r overfor en enorm,omstilling,i hele samfunnet og vi trenger hele samfunnet,omstilling*
doc_12368,25,25,seg til er og det er bra for,omstillingen,har betydning for folk og n<c3><a6>ringsliv i hele,omstilling*
doc_12368,162,162,vi ikke <c3><a5> f<c3><a5> folk med oss i,omstillingen,vil vi heller ikke klare <c3><a5> n<c3><a5> m<c3><a5>lene,omstilling*
doc_12368,322,322,tiltak som gir en geografisk og sosialt rettferdig,omstilling,Bare s<c3><a5>nn kan vi f<c3><a5> med oss befolkningen,omstilling*
doc_12368,332,332,s<c3><a5>nn kan vi f<c3><a5> med oss befolkningen i,omstillingen,samtidig som vi utvikler hele landet Jeg er,omstilling*
doc_12370,340,340,politisk styring for <c3><a5> f<c3><a5> til en reell,omstilling,heller enn en markedsstyrt krasjlanding der vi politisk,omstilling*
doc_12374,21,21,Norge har et todelt ansvar for utslippskutt og,omstilling,Vi m<c3><a5> forsterke v<c3><a5>re h<c3><b8>ye ambisjoner over tid,omstilling*
doc_12374,56,56,for hele kloden p<c3><a5>virkes av den klima og,omstillingspolitikken,som f<c3><b8>res i landene som har tilsluttet seg,omstilling*
doc_12374,89,89,null-utslippsm<c3><a5>l for kan det faktisk forventes at denne,omstillingen,blir enda sterkere fram mot Derfor er det,omstilling*
doc_12375,51,51,de er for Parisavtalen og for fortgang i,omstillingen,som likevel stemmer mot <c3><a5> gj<c3><b8>re klimaloven mer,omstilling*
doc_12375,243,243,i Hurdalsplattformen og som de senere har kalt,omstillingsm<c3><a5>let,f<c3><b8>r de i det siste har begynt <c3><a5>,omstilling*
doc_12376,180,180,regjeringa vil klara <c3><a5> n<c3><a5> klimam<c3><a5>la sine spesielt,omstillingsm<c3><a5>la,men det fine med <c3><a5> setja seg m<c3><a5>l,omstilling*
doc_12387,163,163,i klimapolitikken er bra og riktig for verdens,omstilling,,omstilling*
doc_12392,135,135,med arbeidet med regjeringsplattform h<c3><b8>sten enig om et,omstillingsm<c3><a5>l,som det senere har blitt kalt p<c3><a5> pst,omstilling*
doc_12393,113,113,v<c3><a6>re en sv<c3><a6>rt god behandling N<c3><a5>r det gjelder,omstillingsm<c3><a5>let,spesifikt er det et m<c3><a5>l som f<c3><b8>rst og,omstilling*
doc_12395,50,50,<c3><a5> samle seg om sentrale rammevilk<c3><a5>r for den,omstillingen,vi skal gjennom fram mot dersom dette ble,omstilling*
doc_12397,338,338,trist for det bidrar til <c3><a5> bremse norsk,omstilling,,omstilling*
doc_12398,151,151,har vore avgjerande for <c3><a5> kome seg gjennom,omstillingar,Vi ser det ogs<c3><a5> internasjonalt der den aktive,omstilling*
doc_12399,89,89,<c3><a5> f<c3><a5> opp tempoet i nettopp den gr<c3><b8>nne,omstillingen,Det handler om <c3><a5> bruke norske konkurransefortrinn b<c3><a5>de,omstilling*
doc_12399,348,348,stoppe st<c3><b8>tte til prosjekter som bidrar til gr<c3><b8>nn,omstilling,noe som ville ta Norge enda lenger bort,omstilling*
doc_12401,26,26,er ikke b<c3><a6>rekraftig og det er behov for,omstillinger,Oppdraget som er gitt i foretaksm<c3><b8>te om <c3><a5>,omstilling*
doc_12404,43,43,minst mulig men vi m<c3><a5> ogs<c3><a5> forst<c3><a5> at,omstilling,inneb<c3><a6>rer risiko omstilling har en kostnad Det <c3><a5>,omstilling*
doc_12404,46,46,vi m<c3><a5> ogs<c3><a5> forst<c3><a5> at omstilling inneb<c3><a6>rer risiko,omstilling,har en kostnad Det <c3><a5> lene seg tilbake,omstilling*
doc_12406,74,74,og hvordan de kan bidra til raskere gr<c3><b8>nn,omstilling,Vi har gjort det p<c3><a5> den norske m<c3><a5>ten,omstilling*
doc_12406,138,138,skal kuttes kraftig ned p<c3><a5> virkemidlene til gr<c3><b8>nn,omstilling,og at det skal tutes og kj<c3><b8>res p<c3><a5>,omstilling*
doc_12409,67,67,for at Noreg skal lukkast med ei gr<c3><b8>n,omstilling,if<c3><b8>lgje CICERO Det er p<c3><a5> mange m<c3><a5>tar elefanten,omstilling*
doc_12409,117,117,og gassn<c3><a6>ringa og vri det over til gr<c3><b8>n,omstilling,vil vi aldri klare det Den aktive n<c3><a6>ringspolitikken,omstilling*
doc_12410,148,148,aktive n<c3><a6>ringspolitikk Det er en villet og <c3><b8>nsket,omstilling,og vi legger hele virkemiddelapparatet til rette for,omstilling*
doc_12410,169,169,Vi m<c3><a5> huske p<c3><a5> at det ogs<c3><a5> skjer,omstilling,innenfor olje og gass Det at vi n<c3><a5>,omstilling*
doc_12412,22,22,med Det er mange m<c3><a5>ter <c3><a5> m<c3><a5>le gr<c3><b8>nn,omstilling,p<c3><a5> <c3><89>n ting er hvor mange sysselsatte det,omstilling*
doc_12415,53,53,det haster <c3><a5> komme i gang med gr<c3><b8>nn,omstilling,Derav ogs<c3><a5> tidligere replikkveksling <e2><80><93> det er derfor,omstilling*
doc_12415,69,69,derfor vi har et virkemiddelapparat som fremmer gr<c3><b8>nn,omstilling,N<c3><a5> er Norge den st<c3><b8>rste eksport<c3><b8>ren av gass,omstilling*
doc_12415,120,120,vi m<c3><a5> ha to tanker i hodet samtidig,Omstilling,skjer alts<c3><a5> ikke fra <c3><a9>n dag til en,omstilling*
doc_12415,209,209,med karbonfangst og lagring Det er <c3><a5> ta,omstillingsutfordringen,og muligheten p<c3><a5> alvor,omstilling*
doc_12437,747,747,skal v<c3><a6>re en aktiv p<c3><a5>driver i den gr<c3><b8>nne,omstillingen,som hele verden m<c3><a5> gjennom Dermed anser jeg,omstilling*
doc_12440,166,166,fylkeskommuner mens Siva selskapet for industrivekst bidrar til,omstilling,gjennom de nasjonale testsentrene der virksomhetene kan utvikle,omstilling*
doc_12441,60,60,er muligheter for <c3><a5> f<c3><a5> st<c3><b8>tte til gr<c3><b8>nne,omstillingsprosjekter,Diskusjonen om totaliteten alts<c3><a5> hvor mye penger vi,omstilling*
doc_12441,94,94,h<c3><b8>sten foresl<c3><a5>tt en satsing p<c3><a5> gr<c3><b8>nne prosjekter og,omstilling,som et ledd i overgangen til fornybare prosjekter,omstilling*
doc_12441,244,244,fellesskap m<c3><a5> v<c3><a6>re med p<c3><a5> <c3><a5> bidra til,omstilling,s<c3><a5>nn at vi har et verdiskapende og eksportrettet,omstilling*
doc_12443,22,22,rundt det <c3><a5> f<c3><a5> fart p<c3><a5> den gr<c3><b8>nne,omstillingen,i Norge Vi skal ta kampen mot klimaendringene,omstilling*
doc_12445,180,180,klimaforhandlingene men nekter samtidig <c3><a5> snakke om en,omstilling,som ogs<c3><a5> inneb<c3><a6>rer en styrt utfasing av norsk,omstilling*
doc_12446,158,158,feil <c3><a5> si at vi ikke planlegger for,omstilling,Vi har v<c3><a5>re klimam<c3><a5>l for Vi skal sikte,omstilling*
doc_12446,241,241,og evnen v<c3><a5>r til <c3><a5> f<c3><a5> til den,omstillingen,Dette er kunnskap som jeg opplever at folk,omstilling*
doc_12446,352,352,har Her gir vi bidrag til v<c3><a5>r egen,omstilling,og vi bruker den kompetansen til ogs<c3><a5> <c3><a5>,omstilling*
doc_12449,443,443,vi g<c3><a5>r inn i den gr<c3><b8>nne og digitale,omstillingen,simpelthen fordi det er der kundene vil ettersp<c3><b8>rre,omstilling*
doc_12456,19,19,olje Vi snakker om en gr<c3><b8>nn og rettferdig,omstilling,som kan sikre at industriarbeidere g<c3><a5>r t<c3><b8>rrskodd over,omstilling*
doc_12458,36,36,<e2><80><93> uten <c3><a5> kunne lede an i en,omstilling,som verden trenger n<c3><a5> Vi kunne valgt <c3><a5>,omstilling*
doc_12460,19,19,som p<c3><a5>driver for hydrogen men samfunnet trenger b<c3><a5>de,omstilling,fra fossilt til fornybart og ogs<c3><a5> omfordeling Det,omstilling*
doc_12496,107,107,dei alle er at dei st<c3><a5>r framfor store,omstillingar,Dei skal no leggja grunnlag for ein gr<c3><b8>n,omstilling*
doc_12496,170,170,Equinor BIR og Hydro Skal dei greia den,omstillinga,som dei st<c3><a5>r f<c3><b8>re er det nokre n<c3><b8>kkelfaktorar,omstilling*
doc_12508,312,312,enn tidligere I Finnmark st<c3><a5>r vi overfor store,omstillinger,som f<c3><b8>rer til store konsekvenser for reindriftsut<c3><b8>vere Som,omstilling*
doc_12511,361,361,for et <c3><a5>rs tid siden <e2><80><93> en storstilt,omstilling,der en bidrar til <c3><a5> sende enda mer,omstilling*
doc_12513,181,181,som ligg framf<c3><b8>re oss t.d den store gr<c3><b8>ne,omstillinga,vi skal gjennom er distrikta og naturressursane v<c3><a5>re,omstilling*
doc_12528,519,519,helsehjelp mestring og livskvalitet Vi har klart store,omstillinger,f<c3><b8>r i dette landet og vi skal klare,omstilling*
doc_12550,151,151,m<c3><a5> <c3><b8>ke investeringene i fornybar energi betydelig for,omstillingen,g<c3><a5>r for sakte,omstilling*
doc_12555,10,10,Terje Aasland Jeg mener vi har rammeverket for,omstilling,bort fra fossil energibruk i europeisk kontekst Det,omstilling*
doc_12556,42,42,avtalen n<c3><a5> sier at vi skal ha en,omstilling,fra produksjon og bruk av olje og gass,omstilling*
doc_12557,37,37,helt n<c3><b8>dvendige rammeverkene for nettopp <c3><a5> ta den,omstillingen,og s<c3><b8>rge for at omstillingen blir gjennomf<c3><b8>rt gjennom,omstilling*
doc_12557,42,42,<c3><a5> ta den omstillingen og s<c3><b8>rge for at,omstillingen,blir gjennomf<c3><b8>rt gjennom kvotesystemet og CO prisingen Jeg,omstilling*
doc_12561,97,97,en n<c3><a5>r COP28s klare forutsetninger om en sterk,omstilling,bort fra fossil energibruk og over til mer,omstilling*
doc_12569,652,652,viktig n<c3><a5> n<c3><a5>r Norge skal gjennom veldig store,omstillinger,og muligheter og makt over samfunnsutviklingen ikke m<c3><a5>,omstilling*
doc_12570,172,172,bedrifter som er avhengig av kompetanse i gr<c3><b8>nn,omstilling,Derfor mener vi at den burde v<c3><a6>rt tatt,omstilling*
doc_12573,111,111,mye ressurser i politiet ble trukket inn til,omstilling,til konsulentbruk og til sentralt byr<c3><a5>krati uten at,omstilling*
doc_12575,111,111,sektor Folk kommuner og n<c3><a6>ringsliv skal gjennom krevende,omstillinger,i <c3><a5>rene som kommer Det er store utfordringer,omstilling*
doc_12585,320,320,med stor verdiskaping og stort eksportpotensial basert p<c3><a5>,omstilling,og b<c3><a6>rekraft Vi sikrer n<c3><a5> mrd kr i,omstilling*
doc_12585,331,331,Vi sikrer n<c3><a5> mrd kr i en gr<c3><b8>nn,omstillingspakke,for n<c3><a6>ringslivet i dette budsjettet Dette er en,omstilling*
doc_12585,352,352,som trengs for <c3><a5> lykkes med den gr<c3><b8>nne,omstillingen,Jeg merker meg at det er stor uenighet,omstilling*
doc_12585,377,377,for at vi skal f<c3><a5> til en gr<c3><b8>nn,omstilling,Vi har lansert eksportreformen Hele Norge eksporterer og,omstilling*
doc_12585,525,525,sammen med n<c3><a6>ringslivet for <c3><a5> klare den gr<c3><b8>nne,omstillingen,Den h<c3><b8>ye prisstigningen p<c3><a5> mat og drikke understreker,omstilling*
doc_12585,672,672,en aktiv n<c3><a6>ringspolitikk for <c3><a5> f<c3><a5> fart p<c3><a5>,omstillingen,og verdiskapingen Dette til forskjell fra opposisjonspartiene som,omstilling*
doc_12586,189,189,bedriftene videre og f<c3><a5> fart p<c3><a5> den gr<c3><b8>nne,omstillingen,Mange bedrifter og virksomheter opplever mangel p<c3><a5> kompetanse,omstilling*
doc_12586,257,257,man skal lykkes med den gr<c3><b8>nne og digitale,omstillingen,Norge m<c3><a5> gjennom er det avgj<c3><b8>rende at vi,omstilling*
doc_12588,22,22,n<c3><a6>ringspolitikk til alle partia og det er gr<c3><b8>n,omstilling,Alle v<c3><a5>re verkemiddel alle v<c3><a5>re st<c3><b8>tteordningar all v<c3><a5>r,omstilling*
doc_12588,97,97,p<c3><a5>verke folk og arbeidsplassar Difor m<c3><a5> all gr<c3><b8>n,omstilling,alltid bli f<c3><b8>lgd av sosial rettferd og sikring,omstilling*
doc_12588,176,176,store gr<c3><b8>ne satsingar p<c3><a5> og samtidig ha ei,omstilling,som er p<c3><a5> folk sine premissar N<c3><a5>r det,omstilling*
doc_12588,271,271,b<c3><a5>de batteri sol hydrogen og andre men ogs<c3><a5>,omstilling,av eksisterande industriproduksjon i retning av nullutslepp I,omstilling*
doc_12588,338,338,satsing p<c3><a5> klima milj<c3><b8> og natur <e2><80><93> p<c3><a5>,omstilling,av natur for <c3><a5> seie det slik <e2><80><93>,omstilling*
doc_12588,614,614,store satsingane er heilt n<c3><b8>dvendige i den gr<c3><b8>ne,omstillinga,men p<c3><a5> same m<c3><a5>te som den store elefanten,omstilling*
doc_12590,17,17,heile det norske samfunnet skal gjennom nokre enorme,omstillingar,og endringar i <c3><a5>ra framover Den eine delen,omstilling*
doc_12592,362,362,jobber ogs<c3><a5> i framtiden Dette er den st<c3><b8>rste,omstillingen,i Norges historie og vi skal gj<c3><b8>re det,omstilling*
doc_12592,378,378,det sammen Det krever en aktiv n<c3><a6>rings og,omstillingspolitikk,som spiller p<c3><a5> lag med alle de fantastiske,omstilling*
doc_12592,480,480,og tilskudd for <c3><a5> hjelpe n<c3><a6>ringslivet v<c3><a5>rt gjennom,omstillingen,Sammen med v<c3><a5>r fremragende budsjettpartner SV som pusher,omstilling*
doc_12595,216,216,<c3><a5> finansiere produksjonsutstyr til ny gr<c3><b8>nn industri og,omstilling,av eksisterende industri Morrow-sjefen jubler var overskriften i,omstilling*
doc_12595,255,255,et hull i virkemiddelapparatet som hjelper den gr<c3><b8>nne,omstillingen,vi sammen skal gjennomf<c3><b8>re <c2><bb> Og han la,omstilling*
doc_12616,653,653,til det trengs det b<c3><a5>de st<c3><b8>tte innovasjon og,omstilling,i v<c3><a5>re land men ogs<c3><a5> st<c3><b8>tte til at,omstilling*
doc_12616,667,667,st<c3><b8>tte til at andre land lykkes med sin,omstilling,Det var helt n<c3><b8>dvendig at de rike landene,omstilling*
doc_12618,133,133,videref<c3><b8>rer og styrker arbeidet innen omr<c3><a5>der som gr<c3><b8>nn,omstilling,og innovasjon rettferdig omstilling lokal utvikling og sosial,omstilling*
doc_12618,137,137,innen omr<c3><a5>der som gr<c3><b8>nn omstilling og innovasjon rettferdig,omstilling,lokal utvikling og sosial dialog bidrar til <c3><a5>,omstilling*
doc_12618,301,301,adgang og likebehandling i de gr<c3><b8>nne markedene og,omstillingene,i Europa Arbeidet med <c3><a5> fylle Gr<c3><b8>nn allianse,omstilling*
doc_12624,225,225,internasjonale skattesp<c3><b8>rsm<c3><a5>l matsikkerhet og bekjempelse av sult gr<c3><b8>nn,omstilling,i oppf<c3><b8>lgingen av klimatoppm<c3><b8>tet hvor G20 kan spille,omstilling*
doc_12625,284,284,v<c3><a5>r egen interesse at utviklingsland investerer i gr<c3><b8>nn,omstilling,Det er god utviklingspolitikk og god klimapolitikk Det,omstilling*
doc_12642,486,486,viktig Det siste <c3><a5>ret har vi sett store,omstillingsprosesser,i virksomheter som leverer p<c3><a5> viktige kultur og,omstilling*
doc_12642,519,519,Bj<c3><b8>rvika varsler om eller st<c3><a5>r midt i utfordrende,omstillings,og nedbemanningsprosesser Arbeidsgiverforeningen Spekter gjennomf<c3><b8>rte i september i,omstilling*
doc_12663,25,25,sa at vi m<c3><a5> arbeide for <c3><a5> akselerere,omstillingen,bort fra fossil energi S<c3><a5> kom det tydelig,omstilling*
doc_12663,102,102,energi p<c3><a5> nye m<c3><a5>ter Dette er en langsiktig,omstilling,Jeg mener egentlig at det olje og energiministeren,omstilling*
doc_12663,153,153,en kilde til en viktig del av den,omstillingen,nemlig bl<c3><a5>tt hydrogen og bl<c3><a5> ammoniakk og det,omstilling*
doc_12674,60,60,bidra med kritiske r<c3><a5>varer til en verden i,omstilling,Behovet for mineraler p<c3><a5> verdensbasis er raskt voksende,omstilling*
doc_12674,243,243,omverden Vi kan ikke tillate at utviklingen og,omstillingen,av v<c3><a5>re samfunn avhenger av velviljen til totalit<c3><a6>re,omstilling*
doc_12701,324,324,for <c3><a5> skape flere jobber n<c3><a6>ringsutvikling og gr<c3><b8>nn,omstilling,En stadig svakere kraftbalanse truer regionen med en,omstilling*
doc_12708,174,174,klimarobust samfunn i Noreg og i verda m<c3><a5>,omstillinga,skje i og p<c3><a5> alle samfunnsniv<c3><a5> NRK viste,omstilling*
doc_12715,60,60,og viser at vi m<c3><a5> f<c3><a5> fart p<c3><a5>,omstillingen,til <c3><a5> bli et klimarobust samfunn Menneskeskapte klimaendringer,omstilling*
doc_12728,139,139,milj<c3><b8>politikken Da risikerer vi <c3><a5> falle etter i,omstillingen,av v<c3><a5>r <c3><b8>konomi v<c3><a5>re produksjonsmetoder og v<c3><a5>rt n<c3><a6>ringsliv,omstilling*
doc_12728,451,451,og det er ogs<c3><a5> n<c3><b8>dvendig for den st<c3><b8>rre,omstillingen,av Norge,omstilling*
doc_12730,349,349,utslippene ned Det vil bidra til en positiv,omstilling,i Norge og v<c3><a6>re med p<c3><a5> <c3><a5> gj<c3><b8>re,omstilling*
doc_12731,374,374,forplikter oss til <c3><a5> bidra til en global,omstilling,og alltid melde inn det mest ambisi<c3><b8>se klimam<c3><a5>let,omstilling*
doc_12741,88,88,fortrinn til <c3><a5> sette fart p<c3><a5> den gr<c3><b8>nne,omstillingen,og til <c3><a5> skape gr<c3><b8>nne verdikjeder med stort,omstilling*
doc_12752,89,89,<c3><a5>rene som kommer som energikrisen behovet for gr<c3><b8>nn,omstilling,ressursmangel i helsevesenet h<c3><a5>ndtering av eldreb<c3><b8>lgen mv Samtidig,omstilling*
doc_12768,111,111,Vi har et helt samfunn som er under,omstilling,sektor for sektor og vi vet at vi,omstilling*
doc_12768,155,155,ser ikke ut til <c3><a5> ville ta den,omstillingen,Sp<c3><b8>rsm<c3><a5>let er N<c3><a5>r skal vi f<c3><a5> l<c3><b8>sningen p<c3><a5>,omstilling*
doc_12772,77,77,<e2><80><93> de som bidrar til gr<c3><b8>nn vekst og,omstilling,forskning p<c3><a5> rommedisin eller luftkvaliteten i Arktis Denne,omstilling*
doc_12785,329,329,kraftproduksjonen kraftbalansen sikring av norske arbeidsplasser og klimavennlig,omstilling,st<c3><a5>r <c3><b8>verst p<c3><a5> agendaen min hver dag og,omstilling*
doc_12800,54,54,at man trenger olje og gass ogs<c3><a5> i,omstillingsfasen,til nullutslippssamfunnet og at norsk sokkel da har,omstilling*
doc_12805,73,73,n<c3><a5> Norges klimaforpliktelser og for <c3><a5> lykkes med,omstillingen,til et lavutslippssamfunn Enova har som m<c3><a5>l <c3><a5>,omstilling*
doc_12805,96,96,klimaforpliktelser <c3><b8>ke innovasjon innen energi og klimateknologi tilpasset,omstillingen,til lavutslippssamfunnet og styrke forsyningssikkerheten gjennom en fleksibel,omstilling*
doc_12805,133,133,effektivt bidrar til <c3><a5> redusere klimagassutslipp og til,omstillingen,til lavutslippssamfunnet og om Klima og milj<c3><b8>departementet legger,omstilling*
doc_12808,224,224,det gjelder Riksrevisjonens kritikk mot Enovas p<c3><a5>virkning p<c3><a5>,omstilling,av veitransporten opplever jeg at kritikken fra Riksrevisjonen,omstilling*
doc_12808,520,520,videreutvikle Enova som et viktig verkt<c3><b8>y i den,omstillingen,vi skal gjennom,omstilling*
doc_12837,134,134,har det gitt en situasjon som krever et,omstillings,og endringsarbeid Statsr<c3><a5>den har gitt et slikt oppdrag,omstilling*
doc_12838,157,157,ikke b<c3><a6>rekraftig Utfordringene har gjort det n<c3><b8>dvendig med,omstillingsarbeid,av mer langsiktig karakter <c2><bb> Det er alts<c3><a5>,omstilling*
doc_12850,25,25,dersom vi skal n<c3><a5> klimam<c3><a5>lene og lykkes i,omstillingen,v<c3><a5>r i s<c3><a6>rlig industri og transportsektoren Havvind kan,omstilling*
doc_12856,35,35,er veldig vesentlig Klimautvalget la fram sin rapport,Omstilling,til lavutslipp <e2><80><93> veivalg for klimapolitikken mot den,omstilling*
doc_12871,664,664,innenfor sp<c3><b8>rsm<c3><a5>l om gr<c3><b8>nn teknologi som bidrar til,omstilling,og det gr<c3><b8>nne skiftet langt utenfor egne grenser,omstilling*
doc_12871,3555,3555,seg til et klart budskap om <c3><a5> akselerere,omstillingen,fra fossil til fornybar energi Vedtaket er b<c3><a5>de,omstilling*
doc_12871,3601,3601,har begynt <c3><a5> ta inn over oss hva,omstillingen,egentlig krever I fjor fikk vi til en,omstilling*
doc_12871,3939,3939,er n<c3><a5> en stor grad av dynamikk og,omstilling,i den globale handelspolitikken Det skyldes bl.a en,omstilling*
doc_12871,4181,4181,v<c3><a5>re samfunn mindre s<c3><a5>rbare eller bidra til gr<c3><b8>nn,omstilling,for noen kan framst<c3><a5> som en ny form,omstilling*
doc_12871,4259,4259,lange l<c3><b8>p Klimapolitikken strammes til og den gr<c3><b8>nne,omstillingen,akselererer Dette p<c3><a5>virker ogs<c3><a5> handelspolitikken og det p<c3><a5>virker,omstilling*
doc_12871,6084,6084,bl.a gjennom E<c3><98>S-midlene De bidrar til Europas gr<c3><b8>nne,omstilling,gjennom st<c3><b8>tte bl.a til sivilsamfunn og de styrker,omstilling*
doc_12871,6241,6241,gr<c3><b8>nn teknologi ved <c3><a5> bidra til Europas gr<c3><b8>nne,omstilling,gjennom f.eks Gr<c3><b8>nn Allianse Samarbeidet med Europa styrker,omstilling*
doc_12871,7459,7459,i Europa krig i Midt<c3><b8>sten en global gr<c3><b8>nn,omstilling,kombinert med et demokrati under sterkt press i,omstilling*
doc_12872,245,245,g<c3><a5> ned Da er det viktig <c3><a5> begynne,omstillingen,s<c3><a5> tidlig som mulig s<c3><a5>nn at vi ikke,omstilling*
doc_12874,76,76,ei ny stortingsmelding om v<c3><a5>re klimaambisjonar fram mot,Omstillinga,til l<c3><a5>gutsleppssamfunnet vil vera omfattande og krevjande Tiltaka,omstilling*
doc_12874,220,220,det vert investert i nye n<c3><a6>ringar og teknologiar,Omstillinga,av samfunnet m<c3><a5> vera rasjonell og rettferdig Ein,omstilling*
doc_12875,163,163,milj<c3><b8>omstilling og me i Noreg er avhengige av,omstillingsevna,til industrien I mellomtida m<c3><a5> me hjelpe dei,omstilling*
doc_12875,273,273,det er utsleppa Arbeidarpartiet jobbar for <c3><a5> gjennomf<c3><b8>ra,omstillinga,planmessig rettferdig og i samarbeid med fagr<c3><b8>rsla Me,omstilling*
doc_12875,284,284,og i samarbeid med fagr<c3><b8>rsla Me skal klara,omstillinga,me skal redusera klimautsleppa og me skal bevara,omstilling*
doc_12876,12,12,Det kommer fram i dette forslaget at en,omstilling,til et lavutslippssamfunn ikke lar seg gjennomf<c3><b8>re uten,omstilling*
doc_12877,165,165,i p<c3><a5>vente av en mer helhetlig plan for,omstilling,De frar<c3><a5>der s<c3><a6>rlig <c3><a5> bygge ut helt ny,omstilling*
doc_12877,289,289,biomasse Dette er helt klart en del av,omstillingen,men ikke en ubegrenset ressurs Bruken av biodrivstoff,omstilling*
doc_12877,454,454,utvalget ogs<c3><a5> beskriver har Norge gode forutsetninger for,omstilling,Vi kan bygge videre p<c3><a5> industri og n<c3><a6>ringer,omstilling*
doc_12879,106,106,innspillene som kommer til at ogs<c3><a5> denne sv<c3><a6>re,omstillingen,Norge skal gjennom <e2><80><93> alts<c3><a5> bort fra olje,omstilling*
doc_12879,137,137,Akkurat som vi lager planer p<c3><a5> andre mindre,omstillinger,trenger ogs<c3><a5> omstillingen bort fra olje og gass,omstilling*
doc_12879,140,140,lager planer p<c3><a5> andre mindre omstillinger trenger ogs<c3><a5>,omstillingen,bort fra olje og gass en plan for,omstilling*
doc_12879,293,293,trenger vi energien til veldig mye annet i,omstillingen,fram mot b<c3><a5>de og Vi st<c3><b8>tter ogs<c3><a5> forslag,omstilling*
doc_12880,11,11,Bjelland Eriksen Klimautvalget la fram sin rapport NOU,Omstilling,til lavutslipp <e2><80><93> Veivalg for klimapolitikken mot den,omstilling*
doc_12883,108,108,det faktisk la hinder i veien for den,omstillingen,vi m<c3><a5> gjennom,omstilling*
doc_12894,122,122,akkurat samme tid og vi skal klare denne,omstillingen,uten <c3><a5> beslaglegge arealer i andre land eller,omstilling*
doc_12895,68,68,mulig m<c3><a5>te Det er samtidig s<c3><a5>nn at all,omstilling,tar tid Vi har drevet med en offensiv,omstilling*
doc_12895,150,150,hvordan vi legger til rette for den langsiktige,omstillingen,Der har biodrivstoff en viktig rolle <c3><a5> spille,omstilling*
doc_12897,77,77,m<c3><a5> finansministeren sjonglere avgifter kvoter fjernvarmepriser konkurransevilk<c3><a5>r gr<c3><b8>nn,omstilling,og resirkulering <e2><80><93> alt sammen mens kostnadene for,omstilling*
doc_12897,223,223,vi kan produsere Vi skal ogs<c3><a5> gjennom en,omstilling,N<c3><a5>r vi etter hvert brenner mindre avfall vil,omstilling*
doc_12902,175,175,nettopp det insentivet vi <c3><b8>nsker skal bidra til,omstilling,Vi er et land med en veldig ambisi<c3><b8>s,omstilling*
doc_12926,662,662,handler om imperialisme revisjonisme og frykten for demokrati,Omstillingen,til en krigs<c3><b8>konomi gj<c3><b8>r at Russland n<c3><a5> reproduserer,omstilling*
doc_12926,1858,1858,allerede er i EU n<c3><a5> <e2><80><93> med raskere,omstilling,dypere samarbeid tettere integrasjon <e2><80><93> bare kommer til,omstilling*
doc_12936,515,515,skiftet og en m<c3><a5>te <c3><a5> f<c3><a5> en raskere,omstilling,til nettopp det gr<c3><b8>nne skiftet p<c3><a5> Ogs<c3><a5> der,omstilling*
doc_12956,175,175,virkemidlene og rammene som skal gi en fornuftig,omstilling,og rasjonelle utslippskutt i n<c3><a6>ringen og som et,omstilling*
doc_12958,101,101,en helhetlig plan for <c3><a5> f<c3><a5> til den,omstillingen,I stedet lever regjeringen og for s<c3><a5> vidt,omstilling*
doc_12958,205,205,<c3><a5> sette i gang med en mer omfattende,omstillingsplan,Det klimautvalget peker p<c3><a5> og som R<c3><b8>dt har,omstilling*
doc_12958,259,259,og gass for <c3><a5> starte en mer planmessig,omstilling,Det betyr ikke <c3><a5> stenge felter p<c3><a5> dagen,omstilling*
doc_12958,314,314,skal sette i gang en litt mer planmessig,omstilling,slik at det ikke blir det jeg og,omstilling*
doc_12962,34,34,tid vi trenger mye kraft i Norge til,omstillingen,og for <c3><a5> n<c3><a5> v<c3><a5>re klimam<c3><a5>l I innlegget,omstilling*
doc_12962,82,82,for Europa <e2><80><93> mens Europa er i full,omstilling,selv Det hadde v<c3><a6>rt fint med en kommentar,omstilling*
