docname,from,to,pre,keyword,post,pattern
doc_14508,59,59,b<c3><a5>de for <c3><a5> veksle inn fossil energibruk med,fornybar,energibruk og for eventuelt <c3><a5> <c3><b8>ke produksjonen sin,fornybar*
doc_14508,100,100,for industrielle investeringer i tiden framover Tilgang p<c3><a5>,fornybar,energi i tilstrekkelig monn og til konkurransedyktige priser,fornybar*
doc_14509,6,6,Statsr<c3><a5>d Terje Aasland Bruk av,fornybar,energi handler ogs<c3><a5> veldig mye om <c3><a5> n<c3><a5>,fornybar*
doc_14510,31,31,det er ikkje berre mangel p<c3><a5> utbygging av,fornybar,energi som kan svekkje krafttilgangen i Noreg No,fornybar*
doc_14511,22,22,norsk energipolitikk N<c3><a5> vil Arbeiderparti-regjeringen innf<c3><b8>re det s<c3><a5>kalte,fornybardirektivet,Her settes det bl.a krav til tidsfrister for,fornybar*
doc_14512,32,32,vi skal bygge ut kraft i Norge gjennom,fornybardirektivet,som det henvises til her N<c3><a5>r det settes,fornybar*
doc_14512,44,44,til her N<c3><a5>r det settes en tidsfrist i,fornybardirektivet,gjelder den tidsfristen fra det tidspunktet hvor man,fornybar*
doc_14512,77,77,<c3><a5>r <e2><80><93> det justeres litt i oppgraderingen av,fornybardirektivet,<e2><80><93> mener jeg er helt overkommelig Vi har,fornybar*
doc_14513,26,26,gi EU innflytelse men han sier ogs<c3><a5> at,fornybardirektivet,legger f<c3><b8>ringer for tidsfristene i konsesjonsprosessene Det er,fornybar*
doc_14517,47,47,stort p<c3><a5>trykk i Midt-Norge for tilgang p<c3><a5> mer,fornybar,energi langt utover det olje og gassindustrien ber,fornybar*
doc_14526,25,25,at vi er s<c3><a5> heldige <c3><a5> ha pst,fornybar,kraft og til en billig kostpris noe som,fornybar*
doc_14527,37,37,stabilisert og har forutsigbarhet knyttet til investeringer i,fornybar,energiproduksjon og konsesjonss<c3><b8>knadene blir behandlet raskere enn noen,fornybar*
doc_14536,130,130,un<c3><b8>dige stengsler De store ambisjonene for utbygging av,fornybar,produksjon vil ogs<c3><a5> n<c3><b8>dvendiggj<c3><b8>re utbygging av nett En,fornybar*
doc_14536,143,143,utbygging av nett En <c3><b8>kt andel av uregulerbare,fornybare,energikilder n<c3><b8>dvendiggj<c3><b8>r et <c3><b8>kt behov for fleksibilitet for,fornybar*
doc_14536,268,268,vil bli betydelig st<c3><b8>rre enn planene for <c3><b8>kt,fornybar,kraftproduksjon Det blir derfor viktig <c3><a5> effektivisere og,fornybar*
doc_14536,300,300,tiltakene vil kunne bidra til raskere utbygging av,fornybar,kraftproduksjon og raskere <c3><b8>kning av nettkapasiteten for <c3><a5>,fornybar*
doc_14537,80,80,til kommunene ved <c3><a5> etablere et kompetansesenter for,fornybar,energi Arbeidet med <c3><a5> ta ned barrierer for,fornybar*
doc_14537,202,202,p<c3><a5> vurderingene kommunen gj<c3><b8>r i utbygging av mer,fornybar,energi Jeg er glad for at komiteen i,fornybar*
doc_14537,232,232,det kan bidra til en raskere utbygging av,fornybar,kraft og <c3><b8>kning av nettkapasiteten Det er en,fornybar*
doc_14539,105,105,Statnett byttet arbeidsgiver og ble med i lobbyorganisasjonen,Fornybar,Norge Det skjedde p<c3><a5> statsr<c3><a5>d Aaslands vakt egentlig,fornybar*
doc_14541,289,289,v<c3><a6>re en n<c3><b8>ytral akt<c3><b8>r ikke et lobbymedlem i,Fornybar,Norge S<c3><a5> m<c3><a5> jeg si at en av,fornybar*
doc_14567,3430,3430,energisystemene v<c3><a5>re De tre rettsaktene i etterslepet om,fornybar,energi energieffektivisering og forbruk av energi i bygninger,fornybar*
doc_14567,3498,3498,om viktige norske politiske m<c3><a5>l om <c3><a5> fremme,fornybar,energi og energieffektivisering EU er i likhet med,fornybar*
doc_14588,178,178,er et statseid selskap som bygger ut ny,fornybar,energi bidrar til n<c3><a6>ringsutvikling og er et grunnlag,fornybar*
doc_14589,5,5,Lars Haltbrekken SV Ny,fornybar,kraftproduksjon er sv<c3><a6>rt viktig for <c3><a5> f<c3><a5> kuttet,fornybar*
doc_14590,120,120,Statkraft er Norges st<c3><b8>rste kraftselskap og Europas st<c3><b8>rste,fornybarprodusent,og i den siste fem<c3><a5>rsperioden har de bidratt,fornybar*
doc_14591,48,48,at vi f<c3><a5>r p<c3><a5> plass mer kraft mer,fornybar,energi Det er det aller aller viktigste for,fornybar*
doc_14592,108,108,fra det statlige selskapet Det handler selvf<c3><b8>lgelig om,fornybar,energi og om at vi skal ivareta de,fornybar*
doc_14593,17,17,til at Statkraft er den st<c3><b8>rste produsenten av,fornybar,energi i Europa og det er i et,fornybar*
doc_14593,35,35,hvor det er en voldsom utvikling av ny,fornybar,energi Det bygges mye det var vel over,fornybar*
doc_14593,62,62,st<c3><a5>r stille n<c3><a5>r det gjelder utbygging av ny,fornybar,energi Er ikke da statsr<c3><a5>den egentlig enig i,fornybar*
doc_14593,146,146,i Norge som undergraver markedsdriveren for <c3><a5> f<c3><a5>,fornybar,energi <e2><80><93> en prisst<c3><b8>tte som gj<c3><b8>r at vi,fornybar*
doc_14594,51,51,til framover er <c3><a5> f<c3><a5> p<c3><a5> plass mer,fornybar,energi Det tror jeg det er bred enighet,fornybar*
doc_14595,16,16,ikke er satt fart p<c3><a5> utviklingen av ny,fornybar,energi Hvis vi ser tilbake fra til var,fornybar*
doc_14595,105,105,et mer velfungerende marked for utviklingen av ny,fornybar,energi i Norge Hva vil regjeringen gj<c3><b8>re for,fornybar*
doc_14596,22,22,i Europa n<c3><a5>r det kommer til utbygging av,fornybar,energi som gir viktige inntekter til staten Det,fornybar*
doc_14596,65,65,store ambisjoner n<c3><a5>r det gjelder <c3><a5> sikre nok,fornybar,energi og for <c3><a5> sikre den utviklingen som,fornybar*
doc_14597,631,631,direkte Vi m<c3><a5> sikre at v<c3><a5>re l<c3><b8>sninger for,fornybar,energi hydrogen og karbonfangst f<c3><a5>r gjennomslag og at,fornybar*
doc_14599,126,126,om man skal innf<c3><b8>re hele direktivet Man innf<c3><b8>rer,fornybardirektivet,energieffektiviseringsdirektivet og bygningsenergidirektivet Sp<c3><b8>rsm<c3><a5>let er hva man skal,fornybar*
doc_14603,272,272,europeisk industri Det er gjennom <c3><a5> f<c3><a5> mer,fornybar,energi gjennom ren energi-pakken gjennom Klar for og,fornybar*
doc_14603,289,289,gjennom REPowerEU man f<c3><a5>r den n<c3><b8>dvendige utviklingen av,fornybar,energi som gj<c3><b8>r at man oftere og oftere,fornybar*
doc_14605,150,150,dyrt Derfor m<c3><a5> man forsterke innsatsen for ny,fornybar,energi Det er den muligheten EU har Det,fornybar*
doc_14607,112,112,<c3><a5> forsterke den klimapolitikken og f<c3><a5> mer ny,fornybar,energi som er en fordel ogs<c3><a5> for europeisk,fornybar*
doc_14608,162,162,i Kina som er verdens st<c3><b8>rste investor i,fornybar,energi men som ogs<c3><a5> har blitt bekymringsfullt dominerende,fornybar*
doc_14609,21,21,Aasland som p<c3><a5> et sp<c3><b8>rsm<c3><a5>l i Europautvalget om,fornybardirektivet,svarte <c2><ab> S<c3><a5> til sp<c3><b8>rsm<c3><a5>let om at n<c3><a5>r,fornybar*
doc_14616,289,289,vil ogs<c3><a5> bidra til utslippskutt med <c3><b8>kt andel,fornybar,energi og lavere utslipp Videre vil det sikre,fornybar*
doc_14618,315,315,Bionova gir st<c3><b8>tte til g<c3><a5>rdsanlegg gjennom Verdiskapningsprogrammet for,fornybar,energi og teknologi i landbruket som har hatt,fornybar*
doc_14622,174,174,Industrien ser mer og mer biogass som en,fornybar,energikilde i produksjonen noe som bidrar til <c3><a5>,fornybar*
doc_14629,204,204,n<c3><a6>r havet De kommer til <c3><a5> trenge mer,fornybar,kraft Vi kan ikke fortsette det fossile sporet,fornybar*
doc_14629,225,225,for dette <c3><a5>rhundret Vi m<c3><a5> inn i de,fornybare,n<c3><a6>ringene Vind er en <c3><a5>penbar ressurs hav l<c3><b8>ser,fornybar*
doc_14629,339,339,vi bestemmer at vi m<c3><a5> g<c3><a5> i en,fornybar,retning skal vi som regjering legge til rette,fornybar*
doc_14631,326,326,betyr noe og som ikke vil satse p<c3><a5>,fornybar,kraft Jeg tror vi ogs<c3><a5> kan komme i,fornybar*
doc_14647,152,152,Verden kommer til <c3><a5> trenge batterikapasitet lagringskapasitet for,fornybar,kraft for man kan ikke lagre fornybar kraft,fornybar*
doc_14647,159,159,for fornybar kraft for man kan ikke lagre,fornybar,kraft i vannmagasiner det m<c3><a5> lagres i batterier,fornybar*
doc_14651,94,94,andre siden Vi m<c3><a5> ha mer kraft mer,fornybar,kraft Dette henger sammen Med respekt <c3><a5> melde,fornybar*
doc_14679,295,295,seg i Norge De f<c3><a5>r tilgang p<c3><a5> stabil,fornybar,vannkraft Men sp<c3><b8>rsm<c3><a5>let er jo Hva f<c3><a5>r Norge,fornybar*
doc_14680,196,196,tekgiganter tar seg til rette og bruker v<c3><a5>r,fornybare,klimavennlige og stabile vannkraft til sine form<c3><a5>l uten,fornybar*
doc_14689,40,40,ulike <c3><a5>rsaker Det ene er at det er,fornybar,energi den gir viktige elektroner inn i det,fornybar*
doc_14690,129,129,<c3><a5> ha en sterk kraftbalanse Vi vet at,fornybar,energi og tilgang p<c3><a5> ren energi vil v<c3><a6>re,fornybar*
doc_14692,90,90,f<c3><a5>r n<c3><a5> endelig innlemmet tre direktiver derfra <e2><80><93>,fornybardirektivet,og to andre direktiver <e2><80><93> men vi trenger,fornybar*
doc_14692,234,234,ha et enda st<c3><b8>rre tempo i omstillingen til,fornybar,energi Fornybar energi kommer over tid til <c3><a5>,fornybar*
doc_14692,236,236,enda st<c3><b8>rre tempo i omstillingen til fornybar energi,Fornybar,energi kommer over tid til <c3><a5> produseres like,fornybar*
doc_14692,339,339,markedet som skal gj<c3><b8>re at vi f<c3><a5>r mer,fornybar,energi Sannheten er at det utvikles nesten ingenting,fornybar*
doc_14692,424,424,mange vekslende m<c3><a5>l Derfor g<c3><a5>r omstillingen til mer,fornybar,energi ikke raskt nok Det er det vi,fornybar*
doc_14698,125,125,bio<c3><b8>konomi og innovasjon i landbruket Gjennom verdiskapingsprogrammet for,fornybar,energi og teknologiutvikling st<c3><b8>tter Bionova opp under innfasing,fornybar*
doc_14703,223,223,bruke melkeroboten p<c3><a5> g<c3><a5>rden og ogs<c3><a5> utnytte de,fornybare,ressursene ved setra p<c3><a5> sommeren Her vil det,fornybar*
doc_14749,112,112,flotte gr<c3><b8>nne produktene skogen gir i form av,fornybart,karbon Det kommer s<c3><a5> altfor lite fram Det,fornybar*
doc_14801,29,29,med lovproposisjonen tydeliggj<c3><b8>r at arbeidsmilj<c3><b8>loven skal gjelde for,fornybar,energiproduksjon til havs slik den ogs<c3><a5> gjelder for,fornybar*
doc_14801,93,93,avgj<c3><b8>rende for hvor denne grensen g<c3><a5>r innenfor offshore,fornybar,energiproduksjon I likhet med resten av komiteen legger,fornybar*
doc_14802,79,79,forslag om at arbeidsmilj<c3><b8>loven ogs<c3><a5> skal gjelde for,fornybar,energiproduksjon til havs Ofte har det v<c3><a6>rt uenighet,fornybar*
doc_14805,16,16,en selvf<c3><b8>lge at de som skal jobbe med,fornybar,energi til havs har de samme trygge rammene,fornybar*
doc_14805,106,106,det forutsatt at arbeidsmilj<c3><b8>loven m<c3><a5>tte gj<c3><b8>res gjeldende for,fornybar,energiproduksjon til havs for <c3><a5> sikre en helhetlig,fornybar*
doc_14805,138,138,skulle gj<c3><b8>res gjeldende <c3><85> gj<c3><b8>re arbeidsmilj<c3><b8>loven gjeldende for,fornybar,energiproduksjon til havs betyr at det gj<c3><b8>res klart,fornybar*
doc_14857,296,296,avfall som kunne ha v<c3><a6>rt en kilde til,fornybar,energi i Norge Slik kan ikke prising av,fornybar*
doc_14858,121,121,lang tid hatt tilgang p<c3><a5> rikelig og rimelig,fornybar,kraft og derfor har vi ikke sett behovet,fornybar*
doc_14902,475,475,kontinentalsokkelen <e2><80><93> er forvandlet til en evigvarende <c2><ab>,fornybar,<c2><bb> ressurs en finansformue plassert i et stort,fornybar*
doc_14954,314,314,hit Dette kan gjelda alt fr<c3><a5> ingeni<c3><b8>rar til,fornybarbransjen,og helsepersonell til fr<c3><a5>flytta distriktskommunar i Noreg til,fornybar*
doc_14956,91,91,og n<c3><a6>ringsliv Havn<c3><a6>ringene v<c3><a5>re i bred forstand og,fornybar,energi er eksempler p<c3><a5> omr<c3><a5>der der Norge ligger,fornybar*
doc_14966,413,413,har ogs<c3><a5> blitt enige om industrivekstavtaler Tilgang p<c3><a5>,fornybar,kraft til konkurransedyktige priser blir avgj<c3><b8>rende for gr<c3><b8>nn,fornybar*
doc_14966,492,492,til <c3><a5> diskutere hvordan vi kan bygge mer,fornybar,kraft for <c3><a5> n<c3><a5> v<c3><a5>re klimam<c3><a5>l Til slutt,fornybar*
doc_14968,279,279,kommet lenger enn EU i omstillingen til et,fornybart,energisystem og Norges gjenv<c3><a6>rende utslippskilder er b<c3><a5>de dyrere,fornybar*
doc_14968,330,330,<c3><a5> erstatte kullkraftverkene sine Norge derimot har v<c3><a6>rt,fornybar,siden Videre er det s<c3><a5>nn at et likt,fornybar*
doc_14971,459,459,natur Med klimasminke mener jeg at vi bruker,fornybar,kraft til <c3><a5> produsere fossil energi det v<c3><a6>re,fornybar*
doc_14976,86,86,valgte <c3><a5> ta ordet fordi en fokuserte p<c3><a5>,fornybar,energi her Fornybar energi er selvf<c3><b8>lgelig viktig og,fornybar*
doc_14976,89,89,ordet fordi en fokuserte p<c3><a5> fornybar energi her,Fornybar,energi er selvf<c3><b8>lgelig viktig og veldig mye av,fornybar*
doc_14976,114,114,redusere fossil energibruk eller veksle det inn med,fornybar,energibruk M<c3><a5>ten transportsektoren gj<c3><b8>r det p<c3><a5> er et,fornybar*
doc_14976,164,164,fire <c3><a5>rene er det satt i drift ny,fornybar,produksjon som tilsvarer TWh og vi ser at,fornybar*
doc_14976,175,175,tilsvarer TWh og vi ser at investeringsanslagene innenfor,fornybar,energi <c3><b8>ker SSBs anslag for er at <c3><b8>kningen,fornybar*
doc_14976,249,249,f<c3><b8>rste kvartal var det gitt konsesjoner til ny,fornybar,energiproduksjon hvor byggingen fremdeles ikke er startet Jeg,fornybar*
doc_14976,351,351,kort tid for <c3><a5> f<c3><a5> p<c3><a5> plass mer,fornybar,energi Jeg er som sagt veldig glad for,fornybar*
doc_14976,373,373,flertall som sikrer et ambisi<c3><b8>st og realistisk klimam<c3><a5>l,Fornybar,energi er en viktig del av innsatsfaktoren Derfor,fornybar*
doc_14978,335,335,effektiv klimapolitikk og vi er opptatt av mer,fornybar,kraft slik at vi f<c3><a5>r til det gr<c3><b8>nne,fornybar*
doc_14985,212,212,til fattigdomsbekjempelse Vi m<c3><a5> bidra til <c3><a5> bygge,fornybare,verdikjeder og til at v<c3><a5>r handelspolitikk st<c3><b8>tter omstilling,fornybar*
doc_15010,64,64,innlegg Det <c3><a5> ha tilgang p<c3><a5> tilstrekkelig mengde,fornybar,energi er en viktig del av klimal<c3><b8>sningene Vi,fornybar*
doc_15010,84,84,mange sektorer m<c3><a5> veksle inn fossil energibruk med,fornybar,energibruk og skal vi unng<c3><a5> at disse kostnadene,fornybar*
doc_15013,138,138,vi skal kunne klare <c3><a5> f<c3><a5> enda mer,fornybar,energiproduksjon Derfor har jeg v<c3><a6>rt veldig tydelig og,fornybar*
doc_15015,77,77,jobber m<c3><a5>lrettet for <c3><a5> f<c3><a5> p<c3><a5> plass mer,fornybar,energi Det gjelder <c3><a5> v<c3><a6>re standhaftig og tydelig,fornybar*
doc_15016,19,19,<c3><a5> bli kvitt fossile utslipp trenger vi masse,fornybar,energi og vi mangler kraft sier statsr<c3><a5>den Det,fornybar*
doc_15018,12,12,Jeg tror det er viktig at vi med,fornybar,energi underbygger en veksling av fossil energibruk med,fornybar*
doc_15018,21,21,energi underbygger en veksling av fossil energibruk med,fornybar,energibruk og at vi legger til rette for,fornybar*
doc_15024,92,92,l<c3><b8>sninger forutsetter <c3><b8>kt satsing p<c3><a5> biologiske n<c3><a6>ringer og,fornybart,r<c3><a5>stoff fra prim<c3><a6>rn<c3><a6>ringene Gjenvinning av kritiske materialer er,fornybar*
doc_15035,157,157,framtida er det fordi havbruksn<c3><a6>ringa er v<c3><a5>r st<c3><b8>rste,fornybare,n<c3><a6>ring Ho skapar vekst og aktivitet i heile,fornybar*
doc_15044,444,444,l<c3><b8>se Da trenger vi ogs<c3><a5> ny gr<c3><b8>nn teknologi,Fornybar,energi digital omstilling rommet forsvarssektoren <e2><80><93> p<c3><a5> alle,fornybar*
doc_15048,96,96,l<c3><b8>ysingar f<c3><b8>reset auka satsing p<c3><a5> biologiske n<c3><a6>ringar og,fornybart,r<c3><a5>stoff fr<c3><a5> prim<c3><a6>rn<c3><a6>ringane N<c3><a6>ringane og r<c3><a5>stoffa som kan,fornybar*
doc_15064,115,115,situasjon enn p<c3><a5> lenge Samtidig er overgangen til,fornybar,energiproduksjon krevende til tider og det trengs mer,fornybar*
doc_15070,53,53,Vestland fylke har utarbeidet planer for bruk av,fornybar,energi til <c3><b8>kt verdiskaping i lokalsamfunnet Infrastruktur knyttet,fornybar*
doc_15070,242,242,regioner med stor ny og planlagt produksjon av,fornybar,energi Forslag nr omhandler det konkrete omr<c3><a5>det Ingen,fornybar*
doc_15071,174,174,ut fr<c3><a5> noverande og planlagd ny produksjon av,fornybar,energi bl.a b<c3><a5>de vatn og vind Sp<c3><b8>r ein,fornybar*
doc_15071,270,270,er ein ogs<c3><a5> positiv til bygging av ny,fornybar,energi bl.a vind men ein <c3><b8>nskjer at dette,fornybar*
doc_15071,372,372,<c3><a5> kombinere elektrifisering industriutvikling og utbygging av ny,fornybar,energi faktisk m<c3><b8>ter ein stat som bidreg til,fornybar*
doc_15072,122,122,for at vi f<c3><a5>r fart p<c3><a5> utbygginga med,fornybar,energi D<c3><a5> vil eg berre heilt til slutt,fornybar*
doc_15073,48,48,av gr<c3><b8>nn omstilling i Europa og reduserte klimagassutslipp,Fornybardirektivet,er en sentral del av EUs energi og,fornybar*
doc_15073,65,65,klimarammeverk fram mot Direktivet skal bidra til mer,fornybar,energi i Europa I tillegg til <c3><a5> v<c3><a6>re,fornybar*
doc_15073,93,93,sikkerhetspolitiske situasjonen understreket behovet for <c3><a5> satse p<c3><a5>,fornybar,energi i Europa Gjennom forhandlinger med EU er,fornybar*
doc_15073,113,113,som ivaretar norske interesser og en innf<c3><b8>ring av,fornybardirektivet,vil ikke kreve lovendringer eller endringer i gjeldende,fornybar*
doc_15073,142,142,m<c3><a5>loppn<c3><a5>else I stedet vil det etableres veiledende nasjonale,fornybarm<c3><a5>l,for Energieffektiviseringsdirektivet legger en overordnet ramme for hvordan,fornybar*
doc_15073,297,297,dag st<c3><b8>tter viktige politiske m<c3><a5>l om <c3><a5> fremme,fornybar,energi og energieffektivisering Jeg er glad for at,fornybar*
doc_15074,51,51,om viktige norske politiske m<c3><a5>l som <c3><a5> fremme,fornybar,energiproduksjon og energieffektivisering Jeg er ogs<c3><a5> enig med,fornybar*
doc_15075,539,539,ogs<c3><a5> til <c3><a5> inkludere de nyeste utgavene av,fornybardirektivet,og bygningsdirektivet som EU n<c3><a5> har vedtatt Det,fornybar*
doc_15076,144,144,energipolitikk som i stor grad baserer seg p<c3><a5>,fornybar,uregulerbar kraft uten tanke p<c3><a5> systembalansen uten tanke,fornybar*
doc_15076,484,484,i str<c3><b8>mprisene selv om vi har ca pst,fornybar,vannkraft og en stor grad av det er,fornybar*
doc_15077,152,152,den retningen SV mener er riktig for samfunnet,Fornybardirektivet,vil ogs<c3><a5> innf<c3><b8>re en form for <c2><ab> fast,fornybar*
doc_15077,168,168,fast track <c2><bb> system for konsesjonsbehandling av ny,fornybar,kraft Vi frykter at regjeringens forsikringer om at,fornybar*
