docname,from,to,pre,keyword,post,pattern
doc_13743,3319,3319,verdikjeder Regjeringen <c3><b8>nsker at omr<c3><a5>der som gr<c3><b8>nn mobilitet,karbonfangst,og lagring s<c3><a5> vel som skipsfart og luftfart,karbonfangst*
doc_13904,186,186,industri <c3><a5> erstatte med fornybare kilder eller gjennom,karbonfangst,og lagring Dette er bare for fastlandsindustriens del,karbonfangst*
doc_13989,272,272,for CO lagring er gitt Vi vet at,karbonfangst,og lagring blir en viktig teknologi i tiden,karbonfangst*
doc_13999,32,32,som er god p<c3><a5> Melk<c3><b8>ya er gasskraftverk med,karbonfangst,og lagring Det vil komme raskere det er,karbonfangst*
doc_14003,55,55,f<c3><a5> kuttet utslippene fra Melk<c3><b8>ya med bruk av,karbonfangst,og lagring i stedet for den massive utbyggingen,karbonfangst*
doc_14005,26,26,riktig plass n<c3><a5>r det gjelder Melk<c3><b8>ya og at,karbonfangst,og lagring fra gasskraftverk vil v<c3><a6>re det vi,karbonfangst*
doc_14059,70,70,p<c3><a5>legge Equinor <c3><a5> bygge et flytende gasskraftverk med,karbonfangst,og lagring Ellinor fortalte oss hvordan utbyggingene truer,karbonfangst*
doc_14061,32,32,Det vi trenger p<c3><a5> Melk<c3><b8>ya er gasskraftverk med,karbonfangst,og lagring Og vi er sterkt imot det,karbonfangst*
doc_14123,126,126,<c3><a5> gje oss t<c3><b8>mmer som kan bidra til,karbonfangst,og bioenergi at havet framleis gjev oss fisk,karbonfangst*
doc_14138,240,240,rene gamblingprosjekter innenfor gr<c3><b8>nn industri <e2><80><93> havvind batterifabrikker,karbonfangst,og lagring osv Det er denne sl<c3><b8>singen med,karbonfangst*
doc_14142,1131,1131,meter under havbunnen der vi borer br<c3><b8>nner for,karbonfangst,og lagring for <c3><a5> bli ledende i verden,karbonfangst*
doc_14152,107,107,store pengene p<c3><a5> havvind p<c3><a5> batterifabrikker og p<c3><a5>,karbonfangst,og lagring Ja vi ser at dette med,karbonfangst*
doc_14211,182,182,stor anerkjennelse for <c3><a5> ha satset p<c3><a5> er,karbonfangst,og lagring Det er kjempeviktig for <c3><a5> klare,karbonfangst*
doc_14231,29,29,kutte utslipp av klimagasser Det ble referert til,karbonfangst,og lagring men det er vel da fra,karbonfangst*
doc_14231,49,49,Her kunne regjeringen ha st<c3><b8>ttet SVs forslag om,karbonfangst,og lagring p<c3><a5> Melk<c3><b8>ya Norsk olje og gass,karbonfangst*
doc_14234,52,52,titusener hver eneste dag knyttet til havvind og,karbonfangst,og lagring som vil v<c3><a6>re viktige nye ben,karbonfangst*
doc_14253,54,54,erstatningskraft godt nok herunder mulighetene for havvind og,karbonfangst,og lagring Vil statsr<c3><a5>den i det minste s<c3><b8>rge,karbonfangst*
doc_14400,31,31,er utl<c3><b8>st Vi kan nevne Langskip som er,karbonfangst,og rensing som ogs<c3><a5> n<c3><a6>rmer seg vel mrd,karbonfangst*
doc_14516,61,61,de m<c3><a5> elektrifisere med havvind eller gasskraft med,karbonfangst,og lagring <c2><ab> Vi trenger mer kraft i,karbonfangst*
doc_14567,4529,4529,favner bredt og er konkret p<c3><a5> mulighetene innenfor,karbonfangst,og lagring havvind hydrogen kritiske r<c3><a5>varer batterier og,karbonfangst*
doc_14597,635,635,at v<c3><a5>re l<c3><b8>sninger for fornybar energi hydrogen og,karbonfangst,f<c3><a5>r gjennomslag og at vi fortsetter <c3><a5> beholde,karbonfangst*
doc_14628,120,120,kommer det milliarder av kroner til hydrogen batterifabrikker,karbonfangst,og lagring <e2><80><93> og milliardene bare renner ut,karbonfangst*
doc_14707,136,136,subsidier fordi politikerne tillater det Det er havvind,karbonfangst,og lagring batterifabrikker og hydrogensatsing De har rett,karbonfangst*
doc_14708,200,200,inn f.eks med st<c3><b8>tte slik vi gjorde til,karbonfangstsenteret,p<c3><a5> Mongstad Jeg mener det var riktig bruk,karbonfangst*
doc_14723,39,39,fra statens side brukt over mrd kr p<c3><a5>,karbonfangst,og lagring til tre oljeselskap Man skal n<c3><a5>,karbonfangst*
doc_14724,92,92,i regjering f.eks da de <c3><b8>kte bevilgningene til,karbonfangstanlegg,Jeg mener det er riktig <c3><a5> bruke penger,karbonfangst*
doc_14724,102,102,mener det er riktig <c3><a5> bruke penger p<c3><a5>,karbonfangstanlegg,for <c3><a5> f<c3><a5> p<c3><a5> plass den teknologien Hvis,karbonfangst*
doc_14724,149,149,unng<c3><a5> veldig alvorlige klimaendringer Men igjen Ogs<c3><a5> p<c3><a5>,karbonfangst,tenker jeg at de f<c3><b8>rste prosjektene er oppstart,karbonfangst*
doc_14825,181,181,i tilknytning til havvind utvinning av havbunnsmineraler og,karbonfangst,og lagring Forslaget g<c3><a5>r ut p<c3><a5> at rettighetshavere,karbonfangst*
doc_14859,297,297,<c3><a5> se p<c3><a5> hvordan vi kan f<c3><a5> til,karbonfangst,og lagring Klemetsrud er n<c3><a5> i gang med,karbonfangst*
doc_14859,329,329,st<c3><b8>tteordninger vi har for <c3><a5> f<c3><a5> p<c3><a5> plass,karbonfangst,og lagring men ogs<c3><a5> <c3><a5> prise biogene utslipp,karbonfangst*
doc_14860,260,260,plast eller ved p<c3><a5> sikt <c3><a5> investere i,karbonfangst,og lagring En utfordring flere akt<c3><b8>rer trekker fram,karbonfangst*
doc_14985,271,271,har Stortinget bidratt til <c3><a5> etablere verdikjeder for,karbonfangst,og lagring Vi har ogs<c3><a5> hatt historisk satsing,karbonfangst*
doc_14993,336,336,Sunndal investerer i biogassproduksjon Eramet Sauda investerer i,karbonfangst,og lagring eller Omya Hustadmarmor og Berge Rederi,karbonfangst*
doc_15145,184,184,det <c3><b8>kte kraftbehovet i Finnmark er gasskraftverk med,karbonfangst,og lagring i tilknytning til Melk<c3><b8>ya Vi har,karbonfangst*
